Score,Player_Name,Position,Team,Opposing_TeamFB,B2B,Salary,ImpPts,PtVal,MinutesProj,ProjPlusMinus,OppPlusMinus,Floor,AvgPts,Ceiling,Month_PPG,Season_PPG,Usage,UsageProj,PaceD,PER,Trend,MyTrends,Month_Salary_Change,Season_Salary_Change,Total,Pts,OppPts,Spread,Vegas,Run_Change,Season_Plus_Minus,Plus_Minus,Days_Between_games,OfficialPlusMinus,Refs,InjuryStatus,OppPlusMinusPct,Site_Salary,CeilingPct,Consistency,Month_Count,Season_Count,Confirmed,FloorPct,Pro_Pct,PtPerDPct,ProjPlusMinusPct,Upside,FantasyResultId,SpreadPct,ProjPct,Season_PPG_Percentile,Salary_Movement,MyTrends|custom,ActualPoints,IsLocked,Month_X2,Month_X1,Month_X0,Season_X2,Season_X1,Season_X0,SourceId,PlayerId,EventTeamId,PositionId,EventId
68.48, Paul Millsap,PF,ATL,DET,  ,8100,32.32,4.2,33.5,2.0,0.2,22.9,34.3,45.7,36.0,34.6,22.7,23.84,-0.7,22.81,8,0,-500,400,201.5,103.8,97.8,-6.0,79,-0.5,2.1,77,2,-0.2,"Ben Taylor, Brent Barnaky, Sean Corbin",,53,56,88,37,15,90,,95,92,67,62,86,1031238,49,91,93,87,0,,False,33,40,26,40,33,26,3,12151,30043002,201,3004300
68.4, Rodney Hood,SG,UTA,@GS,  ,4600,17.05,4.4,29.7,3.3,0.1,8.2,20.3,32.4,18.7,18.8,19.6,19.81,8.4,12.5,4,0,-100,400,208.5,97.5,111.5,14.0,45,0.5,3.3,90,2,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",,50,74,59,75,13,56,,61,54,75,73,88,1031379,23,56,57,69,0,,False,46,30,23,41,44,14,3,12534,30043501,201,3004350
68.39, Jae Crowder,SF,BOS,@CHR,  ,5800,22.28,4.5,32.5,3.5,-0.7,14.0,25.8,37.6,25.6,21.4,16.7,17.06,-2.8,15.4,4,0,700,1200,204.5,101.3,103.3,2.0,67,1.5,4.3,95,2,-0.1,"Courtney Kirkland, Eli Roe, Monty McCutchen",,25,74,73,31,15,87,,79,54,79,74,93,1031059,44,74,67,9,0,,False,33,60,6,47,32,20,3,12400,30042401,201,3004240
68.37, Elfrid Payton,PG,ORL,HOU,  ,6500,25.34,4.3,32.2,2.3,0.3,14.6,27.6,40.6,29.9,28.7,22.3,19.15,2.6,15.23,7,3,0,-900,208.0,104.5,103.5,-1.0,82,0.5,4.1,94,2,-0.2,"Bill Kennedy, David Guthrie, Steven Anderson",Active,56,61,79,37,14,78,,80,86,71,64,91,1031161,47,78,84,63,3,,False,50,28,21,43,33,23,3,12524,30042702,201,3004270
68.3, Andre Drummond,C,DET,@ATL,2A,9600,38.86,4.3,34.6,1.9,0.0,16.3,40.8,65.3,42.5,38.9,23.5,22.93,0.7,23.67,5,1,0,600,201.5,97.8,103.8,6.0,46,-1.0,2.9,87,1,-0.2,"Ben Taylor, Brent Barnaky, Sean Corbin",,46,61,99,57,15,82,,84,67,71,61,78,1031231,51,97,96,63,1,,False,46,26,26,36,39,24,3,12376,30043001,201,3004300
68.25, Jeremy Lin,PG,CHR,BOS,  ,5200,19.66,4.3,26.9,2.6,0.9,9.8,22.3,34.8,21.6,22.1,21.5,23.27,2.8,16.29,3,2,500,400,204.5,103.3,101.3,-2.0,77,1.0,3.8,93,2,-0.1,"Courtney Kirkland, Eli Roe, Monty McCutchen",,75,84,65,54,13,73,,66,39,71,67,84,1031069,55,63,69,14,2,,False,46,30,23,39,38,21,3,12312,30042402,201,3004240
67.0, Spencer Hawes,C,CHR,BOS,  ,3800,13.55,4.4,20.6,3.1,1.4,4.2,16.6,29.0,15.0,13.1,16.6,16.39,2.8,12.39,5,0,,300,204.5,103.3,101.3,-2.0,77,1.0,0.3,49,2,-0.1,"Courtney Kirkland, Eli Roe, Monty McCutchen",,87,61,49,47,12,80,,35,67,75,71,91,1031066,55,41,34,50,0,,False,41,41,16,43,36,20,3,12164,30042402,201,3004240
66.89, Kelly Oubre,SF,WAS,MEM,  ,3700,13.12,4.9,28.5,5.0,-1.4,4.5,18.1,31.7,11.9,11.3,,15.98,-4.1,,2,0,200,200,201.5,100.3,101.8,1.5,62,-1.7,-1.1,36,2,0.0,"Marat Kogut, Scott Wall, Sean Wright",,10,74,57,65,8,12,,36,22,90,85,69,1031181,45,47,26,26,0,,False,50,25,25,33,41,25,3,12066,30042802,201,3004280
66.78, Jeff Teague,PG,ATL,DET,  ,6100,23.59,4.4,28.4,3.2,-1.4,14.9,26.8,38.7,24.7,30.1,25.7,27.0,-0.7,17.29,5,0,-1000,-1100,201.5,103.8,97.8,-6.0,79,-0.5,1.9,74,2,-0.2,"Ben Taylor, Brent Barnaky, Sean Corbin",,10,65,75,54,15,90,,81,67,75,72,64,1031241,49,77,86,96,0,,False,26,40,33,32,38,28,3,12242,30043002,201,3004300
66.52, Kemba Walker,PG,CHR,BOS,  ,7700,30.57,4.2,40.2,1.4,0.9,20.2,32.0,43.8,31.9,31.8,23.6,26.55,2.8,19.79,6,0,-500,500,204.5,103.3,101.3,-2.0,77,1.0,0.7,55,2,-0.1,"Courtney Kirkland, Eli Roe, Monty McCutchen",,75,47,85,47,13,60,,91,78,67,56,58,1031070,55,88,89,87,0,,False,30,38,30,30,36,33,3,12327,30042402,201,3004240
66.49, Rodney Stuckey,SG,IND,SAC,  ,4800,17.92,4.3,26.5,2.5,3.0,6.8,20.4,34.0,20.3,21.2,20.6,21.42,2.3,14.6,4,1,100,0,215.0,110.8,104.3,-7.0,96,0.3,1.9,75,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,98,51,63,43,14,71,,56,54,71,66,64,1031127,80,56,66,32,1,,False,42,28,28,32,35,32,3,12166,30042602,201,3004260
66.28, Trevor Ariza,SF,HOU,@ORL,  ,5500,20.97,4.1,33.6,1.6,1.0,11.8,22.6,33.4,22.7,25.1,15.3,16.5,-2.6,11.39,5,0,-500,-300,208.0,103.5,104.5,1.0,78,1.0,2.7,85,2,-0.2,"Bill Kennedy, David Guthrie, Steven Anderson",,78,84,62,51,14,97,,72,67,62,58,86,1031149,52,64,78,87,0,,False,42,21,35,40,37,22,3,12671,30042701,201,3004270
66.27, Hollis Thompson,SF,PHI,@MIL,2A,3500,12.25,4.3,26.5,2.7,1.0,4.5,14.9,25.3,13.6,15.3,14.9,15.3,-3.5,8.42,7,1,-300,-400,196.0,92.5,103.5,11.0,17,0.0,1.8,72,1,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,78,74,38,72,15,76,,36,86,71,68,92,1031256,25,34,43,80,1,,False,33,53,13,44,43,11,3,12420,30043101,201,3004310
66.11, Kyle Korver,SG,ATL,DET,  ,4600,17.05,4.4,33.2,3.0,0.9,9.3,20.0,30.7,19.5,20.6,13.4,14.89,-0.7,11.2,3,0,0,-800,201.5,103.8,97.8,-6.0,79,-0.5,1.7,70,2,-0.2,"Ben Taylor, Brent Barnaky, Sean Corbin",,75,51,53,72,15,88,,65,39,75,70,53,1031251,49,55,64,63,0,,False,40,46,13,29,43,27,3,12646,30043002,201,3004300
65.85, Andrew Wiggins,SF,MIN,SAN,  ,6700,26.21,4.3,33.9,2.4,-2.5,11.8,28.6,45.4,26.9,29.3,26.5,29.2,-2.6,16.6,9,1,-800,-900,195.5,92.3,103.3,11.0,16,-1.5,2.6,82,2,-0.2,"Derrick Stafford, Eric Dalen, James Williams",,3,74,87,43,14,82,,72,96,71,65,78,1031305,15,81,85,94,1,,False,14,42,42,36,35,28,3,12559,30043202,201,3004320
65.74, Matt Barnes,SF,MEM,@WAS,2A,4900,18.35,4.2,31.5,2.5,0.2,8.9,20.8,32.7,24.4,20.5,16.2,16.74,4.1,12.98,4,1,1100,1100,201.5,101.8,100.3,-1.5,70,1.3,3.9,94,1,0.0,"Marat Kogut, Scott Wall, Sean Wright",,53,97,60,47,16,92,,64,54,67,66,88,1031176,55,58,64,4,1,,False,68,12,18,41,36,21,3,12619,30042801,201,3004280
65.73, Clint Capela,PF,HOU,@ORL,  ,4900,18.35,4.1,21.2,1.8,1.2,4.2,20.1,36.0,22.4,16.0,15.4,18.29,-2.6,20.98,6,0,400,500,208.0,103.5,104.5,1.0,78,1.0,2.1,77,2,-0.2,"Bill Kennedy, David Guthrie, Steven Anderson",,83,95,69,69,14,50,,35,78,62,60,64,1031147,52,55,46,17,0,,False,35,50,14,32,42,26,3,12572,30042701,201,3004270
65.57, Marc Gasol,C,MEM,@WAS,2A,7900,31.44,4.3,35.6,2.2,-0.7,19.3,33.6,47.9,35.2,34.7,22.0,23.68,4.1,17.96,8,0,100,-500,201.5,101.8,100.3,-1.5,70,1.3,2.6,84,1,0.0,"Marat Kogut, Scott Wall, Sean Wright",,25,51,90,77,16,94,,90,92,71,63,72,1031168,55,90,93,32,0,,False,43,25,31,34,45,20,3,12178,30042801,201,3004280
65.43, Derrick Williams,PF,NY,@CLE,  ,3500,12.25,4.8,20.6,4.5,-1.2,3.1,16.7,30.3,11.7,13.6,23.4,25.79,-1.3,17.43,7,0,,-1000,195.5,92.0,103.5,12.5,15,-0.8,0.4,50,2,0.2,"Jason Phillips, Kevin Scott, Tony Brown",,14,51,52,47,13,79,,29,86,88,81,78,1031084,37,41,36,50,0,,False,30,53,15,36,36,26,3,12320,30042501,201,3004250
65.19, Steven Adams,C,OKC,@LAL,  ,4100,14.86,4.3,24.6,2.6,2.2,3.9,17.5,31.3,17.4,19.5,10.6,11.17,0.1,14.04,3,2,100,-200,207.0,110.3,96.8,-13.5,95,0.3,2.7,85,2,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,95,65,55,57,13,68,,33,39,71,67,58,1031408,85,44,60,32,2,,False,30,38,30,30,39,29,3,12478,30043601,201,3004360
65.12, Al Horford,C,ATL,DET,  ,6600,25.77,4.0,29.7,0.6,2.5,12.8,26.4,40.0,28.4,32.4,20.8,18.74,-0.7,19.56,10,0,-800,-600,201.5,103.8,97.8,-6.0,79,-0.5,2.5,81,2,-0.2,"Ben Taylor, Brent Barnaky, Sean Corbin",,97,61,78,62,15,93,,74,98,57,49,69,1031239,49,75,90,94,0,,False,26,33,40,33,40,25,3,12158,30043002,201,3004300
65.07, Andrea Bargnani,C,BKN,DAL,  ,3900,13.99,4.5,21.1,3.4,0.3,3.5,17.4,31.3,17.2,18.7,23.0,24.41,0.4,13.09,6,0,400,-500,199.0,98.0,101.0,3.5,48,0.5,2.1,76,2,0.3,"Justin VanDuyne, Mark Lindsay, Tony Brothers",,56,51,55,31,9,50,,31,78,79,74,92,1031211,15,44,56,17,0,,False,77,11,11,44,32,24,3,12133,30042902,201,3004290
64.95, Gordon Hayward,SF,UTA,@GS,  ,7200,28.39,4.2,35.2,1.6,-0.3,18.2,30.0,41.8,32.6,31.3,23.8,24.36,8.4,18.51,9,0,600,-200,208.5,97.5,111.5,14.0,45,0.5,1.8,74,2,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",,37,74,81,47,13,73,,88,96,67,58,75,1031371,23,84,88,12,0,,False,61,30,7,35,36,27,3,12281,30043501,201,3004350
64.79, Isaiah Thomas,PG,BOS,@CHR,  ,8300,33.19,4.2,34.8,2.0,0.5,21.4,35.2,49.0,36.0,29.4,28.5,27.59,-2.8,22.28,6,0,700,1400,204.5,101.3,103.3,2.0,67,1.5,3.3,90,2,-0.1,"Courtney Kirkland, Eli Roe, Monty McCutchen",,62,26,92,47,15,77,,93,78,67,62,86,1031056,44,93,85,9,0,,False,40,46,13,40,36,23,3,12360,30042401,201,3004240
64.76, Randy Foye,SG,DEN,@PHX,2A,3800,13.55,4.6,25.1,3.8,-0.1,6.3,17.3,28.3,14.4,13.9,16.8,21.45,3.8,7.56,3,1,300,-400,208.0,99.8,108.3,8.5,59,0.3,0.3,50,1,-0.4,"Derek Richardson, Matt Boland, Scott Foster",,43,56,47,39,14,66,,54,39,83,77,69,1031341,45,44,37,21,1,,False,42,50,7,33,34,31,3,12136,30043401,201,3004340
64.72, Marco Belinelli,SG,SAC,@IND,  ,3500,12.25,4.3,22.8,2.8,0.6,4.4,15.0,25.6,12.0,14.6,19.1,16.17,-2.3,9.9,3,0,-400,-300,215.0,104.3,110.8,7.0,81,0.3,1.0,61,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,65,89,39,95,13,75,,35,39,71,69,53,1031110,20,34,40,84,0,,False,30,53,15,29,57,13,3,12168,30042601,201,3004260
64.71, John Wall,PG,WAS,MEM,  ,10000,40.61,4.2,38.4,1.4,-0.2,26.8,42.0,55.6,42.3,38.9,28.8,27.31,-4.1,20.87,8,0,1200,600,201.5,100.3,101.8,1.5,62,-1.7,1.5,67,2,0.0,"Marat Kogut, Scott Wall, Sean Wright",,40,56,96,62,16,85,,97,92,67,56,64,1031187,45,98,96,3,0,,False,50,31,18,32,40,27,3,12273,30042802,201,3004280
64.67, Larry Nance Jr.,PF,LAL,OKC,2H,3500,12.25,4.2,23.2,2.4,2.6,3.3,14.6,25.9,11.6,10.9,11.2,13.32,-0.1,9.86,5,0,0,0,207.0,96.8,110.3,13.5,40,-0.2,-1.3,33,1,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,97,79,39,82,15,23,,30,67,67,65,44,1031415,15,33,24,63,0,,False,33,40,26,26,47,26,3,12097,30043602,201,3004360
64.55, Jeff Green,SF,MEM,@WAS,2A,4400,16.17,4.3,28.9,2.5,0.2,6.0,18.7,31.4,19.8,20.1,17.5,19.47,4.1,11.05,2,1,-100,-200,201.5,101.8,100.3,-1.5,70,1.3,1.8,74,1,0.0,"Marat Kogut, Scott Wall, Sean Wright",,53,96,55,89,16,93,,42,22,71,66,41,1031166,55,49,62,69,1,,False,25,68,6,25,50,23,3,12160,30042801,201,3004280
64.26, Trey Lyles,PF,UTA,@GS,  ,3500,12.25,4.7,25.1,4.1,-0.2,3.6,16.3,29.0,9.3,7.8,12.3,17.08,8.4,6.04,2,0,0,0,208.5,97.5,111.5,14.0,45,0.5,-4.5,15,2,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",,40,56,49,77,13,22,,31,22,86,79,12,1031369,23,40,13,63,0,,False,15,46,38,9,45,45,3,12072,30043501,201,3004350
63.82, Trevor Booker,PF,UTA,@GS,  ,4400,16.17,4.4,26.0,3.3,-0.2,6.1,19.5,32.5,20.0,16.9,13.9,14.85,8.4,13.26,4,0,900,100,208.5,97.5,111.5,14.0,45,0.5,3.3,90,2,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",,40,65,59,31,13,75,,43,54,75,73,92,1031372,23,53,49,6,0,,False,38,46,15,44,32,24,3,12294,30043501,201,3004350
63.72, Timofey Mozgov,C,CLE,NY,  ,3700,13.12,4.2,19.7,2.5,0.9,4.1,15.6,27.1,14.1,19.6,16.4,16.8,1.3,14.03,3,0,-300,-1100,195.5,103.5,92.0,-12.5,78,-0.8,1.9,74,3,0.2,"Jason Phillips, Kevin Scott, Tony Brown",,75,84,44,75,9,85,,34,39,67,66,58,1031092,63,37,60,80,0,,False,44,33,22,30,44,24,3,12310,30042502,201,3004250
63.46, Chandler Parsons,SF,DAL,@BKN,2A,4300,15.74,4.1,26.3,1.9,1.0,6.5,17.6,28.7,16.1,21.8,18.8,19.03,-0.4,10.42,4,2,-500,-2700,199.0,101.0,98.0,-3.5,66,0.0,-0.9,38,1,0.3,"Justin VanDuyne, Mark Lindsay, Tony Brothers",,78,91,48,37,11,59,,55,54,62,61,33,1031204,85,45,68,87,2,,False,18,36,45,22,33,44,3,12350,30042901,201,3004290
63.28, Nerlens Noel,PF,PHI,@MIL,2A,5700,21.85,4.0,26.6,0.8,1.9,8.7,22.6,36.5,21.6,27.8,18.0,19.04,-3.5,11.18,8,0,-600,-1800,196.0,92.5,103.5,11.0,17,0.0,2.1,76,1,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,93,65,70,65,11,75,,63,92,57,50,53,1031257,25,64,83,90,0,,False,9,54,36,29,41,29,3,12443,30043101,201,3004310
62.71, Jon Leuer,PF,PHX,DEN,  ,4400,16.17,4.0,21.6,1.5,2.3,5.4,17.7,30.0,22.9,13.0,17.3,17.2,-3.8,16.36,5,1,900,900,208.0,108.3,99.8,-8.5,92,0.3,-0.2,44,2,-0.4,"Derek Richardson, Matt Boland, Scott Foster",,96,99,51,84,16,66,,40,67,57,57,47,1031362,55,45,34,6,1,,False,62,18,18,27,48,24,3,12352,30043402,201,3004340
62.6, Stephen Curry,PG,GS,UTA,  ,10900,44.53,4.2,32.2,1.0,-0.6,30.3,45.5,60.7,47.0,44.0,31.9,34.25,-8.4,33.05,4,0,0,500,208.5,111.5,97.5,-14.0,97,0.5,1.9,74,5,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",,27,61,98,47,12,94,,98,54,67,52,64,1031387,77,99,98,63,0,,False,41,33,25,32,36,30,3,12231,30043502,201,3004350
62.51, Jarrett Jack,PG,BKN,DAL,  ,6500,25.34,4.2,32.0,1.8,-0.5,12.4,27.1,41.8,27.4,25.7,22.9,22.74,0.4,15.33,4,0,100,300,199.0,98.0,101.0,3.5,48,0.5,2.3,79,2,0.3,"Justin VanDuyne, Mark Lindsay, Tony Brothers",,30,74,81,47,14,84,,73,54,67,60,69,1031209,15,77,79,32,0,,False,28,35,35,33,36,29,3,12022,30042902,201,3004290
62.03, Isaiah Canaan,PG,PHI,@MIL,2A,4200,15.3,4.4,29.8,3.1,-1.2,7.6,18.4,29.2,17.9,17.6,18.6,18.36,-3.5,10.85,4,0,100,-1000,196.0,92.5,103.5,11.0,17,0.0,1.2,64,1,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,14,79,49,65,15,56,,59,54,75,71,51,1031258,25,48,52,32,0,,False,33,40,26,28,41,30,3,12458,30043101,201,3004310
61.67, Kevin Durant,SF,OKC,@LAL,  ,10000,40.61,4.0,30.7,-0.8,0.3,24.3,39.8,55.3,44.2,43.7,28.3,32.05,0.1,29.12,7,1,-200,-300,207.0,110.3,96.8,-13.5,95,0.3,1.2,64,2,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,56,84,96,51,13,40,,95,86,57,36,58,1031399,85,97,98,75,1,,False,30,38,30,30,37,32,3,12157,30043601,201,3004360
61.5, Enes Kanter,C,OKC,@LAL,  ,4800,17.92,4.1,23.4,1.8,2.2,5.6,19.7,33.8,18.2,26.2,21.1,20.01,0.1,22.58,7,1,-1100,-2200,207.0,110.3,96.8,-13.5,95,0.3,2.4,81,2,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,95,26,63,47,13,73,,40,86,62,60,64,1031404,85,54,80,97,1,,False,23,38,38,32,36,30,3,12321,30043601,201,3004360
61.35, Rudy Gay,SF,SAC,@IND,  ,7300,28.83,4.2,37.1,1.5,-1.4,17.9,30.3,42.7,30.8,32.2,23.1,24.2,-2.3,16.98,6,1,-300,-800,215.0,104.3,110.8,7.0,81,0.3,0.9,58,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,10,61,83,69,13,68,,88,78,67,57,58,1031108,20,84,89,80,1,,False,30,53,15,30,42,26,3,12137,30042601,201,3004260
61.19, Ryan Anderson,PF,NO,POR,  ,6000,23.15,4.2,31.8,1.9,-0.8,12.5,25.0,37.5,24.3,22.8,22.0,22.42,-1.8,17.9,4,2,-700,600,203.0,105.3,97.8,-7.5,84,0.3,1.4,67,3,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",,22,65,72,51,11,62,,73,54,67,61,58,1031327,51,72,71,92,2,,False,9,72,18,30,37,32,3,12204,30043302,201,3004330
61.15, Ramon Sessions,PG,WAS,MEM,  ,4000,14.43,4.3,25.0,2.7,-0.2,4.5,17.1,29.7,15.6,14.6,19.6,21.67,-4.1,16.43,2,0,-200,-200,201.5,100.3,101.8,1.5,62,-1.7,0.3,50,2,0.0,"Marat Kogut, Scott Wall, Sean Wright",,40,79,51,77,16,75,,36,22,71,68,53,1031184,45,43,40,75,0,,False,25,56,18,29,45,25,3,12180,30042802,201,3004280
61.13, Andre Iguodala,SF,GS,UTA,  ,4600,17.05,4.2,25.2,2.1,-0.8,7.9,19.1,30.3,18.7,19.8,12.3,14.07,-8.4,14.56,3,0,-300,300,208.5,111.5,97.5,-14.0,97,0.5,3.1,88,5,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",,22,95,52,82,12,91,,60,39,67,62,64,1031396,77,51,61,80,0,,False,41,16,41,32,47,19,3,12656,30043502,201,3004350
61.09, Eric Gordon,SG,NO,POR,  ,5000,18.79,3.9,31.7,0.7,2.7,8.4,19.5,30.6,18.4,23.7,20.3,17.61,-1.8,14.06,6,0,-1100,-200,203.0,105.3,97.8,-7.5,84,0.3,2.5,82,3,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",,97,74,53,69,13,80,,62,78,52,49,75,1031325,51,53,74,97,0,,False,7,53,38,35,42,22,3,12191,30043302,201,3004330
60.93, Lou Williams,SG,LAL,OKC,2H,5300,20.1,4.0,28.5,1.0,0.7,9.3,21.1,32.9,24.2,22.6,21.0,20.93,-0.1,17.31,8,0,600,500,207.0,96.8,110.3,13.5,40,-0.2,3.5,92,1,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,69,79,61,75,13,81,,65,92,57,52,72,1031412,15,59,71,12,0,,False,53,30,15,34,44,20,3,12032,30043602,201,3004360
60.79, Monta Ellis,SG,IND,SAC,  ,5700,21.85,3.9,32.8,0.4,3.0,7.6,22.2,36.8,22.8,27.9,20.1,20.43,2.3,12.7,7,1,-1000,-1100,215.0,110.8,104.3,-7.0,96,0.3,0.9,60,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,98,61,71,62,14,82,,59,86,52,47,53,1031123,80,63,83,96,1,,False,21,42,35,29,40,30,3,12031,30042602,201,3004260
60.7, Tony Allen,SG,MEM,@WAS,2A,3500,12.25,4.4,21.9,3.2,-0.4,3.7,15.4,27.1,11.9,18.2,15.5,16.27,4.1,9.31,2,1,-500,-1200,201.5,101.8,100.3,-1.5,70,1.3,2.2,79,1,0.0,"Marat Kogut, Scott Wall, Sean Wright",,33,65,44,72,11,76,,32,22,75,72,58,1031177,55,36,54,87,1,,False,9,54,36,30,43,26,3,12665,30042801,201,3004280
60.13, Boris Diaw,PF,SAN,@MIN,  ,3600,12.68,4.1,20.0,1.9,2.5,3.6,14.6,25.6,13.7,16.4,16.0,16.42,2.6,13.57,4,0,100,-400,195.5,103.3,92.3,-11.0,77,-1.0,1.3,66,2,-0.2,"Derrick Stafford, Eric Dalen, James Williams",,97,65,39,51,15,88,,31,54,62,61,78,1031293,85,33,47,32,0,,False,53,26,20,36,37,26,3,12634,30043201,201,3004320
59.94, Victor Oladipo,SG,ORL,HOU,  ,6300,24.46,3.9,27.8,0.0,1.3,12.1,24.5,36.9,26.7,30.9,23.4,24.84,2.6,15.15,8,3,-900,-1300,208.0,104.5,103.5,-1.0,82,0.5,2.0,75,2,-0.2,"Bill Kennedy, David Guthrie, Steven Anderson",,86,61,71,77,14,75,,72,92,52,43,53,1031159,47,71,87,96,3,,False,21,42,35,29,45,25,3,12484,30042702,201,3004270
59.88, Evan Fournier,SG,ORL,HOU,  ,5100,19.23,4.0,28.6,1.3,1.3,9.0,20.5,32.0,17.1,19.2,19.2,21.58,2.6,14.53,4,2,-800,1000,208.0,104.5,103.5,-1.0,82,0.5,2.1,76,2,-0.2,"Bill Kennedy, David Guthrie, Steven Anderson",,86,51,58,20,14,55,,64,54,57,55,86,1031157,47,57,59,94,2,,False,21,28,50,40,27,32,3,12388,30042702,201,3004270
59.67, Reggie Jackson,PG,DET,@ATL,2A,7800,31.01,4.1,30.5,0.8,-0.5,17.9,31.8,45.7,36.3,29.7,30.8,32.3,0.7,22.48,6,0,300,-500,201.5,97.8,103.8,6.0,46,-1.0,3.1,88,1,-0.2,"Ben Taylor, Brent Barnaky, Sean Corbin",,30,61,88,54,15,80,,88,78,62,50,69,1031230,51,87,86,21,0,,False,40,53,6,33,38,27,3,12341,30043001,201,3004300
59.59, Evan Turner,SF,BOS,@CHR,  ,5100,19.23,4.3,27.5,2.5,-0.7,10.0,21.7,33.4,22.3,24.7,19.2,18.82,-2.8,12.19,2,0,-300,-1400,204.5,101.3,103.3,2.0,67,1.5,2.4,81,2,-0.1,"Courtney Kirkland, Eli Roe, Monty McCutchen",,25,51,62,22,15,88,,67,22,71,66,84,1031054,44,61,77,80,0,,False,33,40,26,39,28,31,3,12274,30042401,201,3004240
59.45, Kristaps Porzingis,PF,NY,@CLE,  ,6300,24.46,4.0,27.3,0.5,-1.2,10.1,25.0,39.9,27.1,27.9,22.1,25.03,-1.3,17.93,10,0,-400,1500,195.5,92.0,103.5,12.5,15,-0.8,4.4,95,2,0.2,"Jason Phillips, Kevin Scott, Tony Brown",,14,97,78,20,14,29,,67,98,57,48,96,1031087,37,72,83,84,0,,False,35,35,28,51,27,20,3,12577,30042501,201,3004250
59.21, Kawhi Leonard,SF,SAN,@MIN,  ,8900,35.81,4.0,32.4,0.0,0.2,22.7,35.8,48.9,39.1,36.0,23.8,25.47,2.6,27.52,9,0,100,1100,195.5,103.3,92.3,-11.0,77,-1.0,3.1,88,2,-0.2,"Derrick Stafford, Eric Dalen, James Williams",,53,47,91,57,14,76,,94,96,57,43,86,1031286,85,93,95,32,0,,False,50,35,14,40,39,19,3,12333,30043201,201,3004320
58.71, Ricky Rubio,PG,MIN,SAN,  ,7200,28.39,4.0,29.7,0.1,0.3,14.9,28.5,42.1,30.4,31.1,20.5,18.0,-2.6,18.23,8,0,100,-200,195.5,92.3,103.3,11.0,16,-1.5,2.5,82,2,-0.2,"Derrick Stafford, Eric Dalen, James Williams",,56,61,82,22,12,39,,81,92,57,44,83,1031299,15,80,87,32,0,,False,25,41,33,38,28,33,3,12230,30043202,201,3004320
58.51, Kentavious Caldwell-Pope,SG,DET,@ATL,2A,6000,23.15,4.0,40.1,1.1,1.9,13.1,24.2,35.3,26.5,21.8,16.8,18.03,0.7,12.61,5,0,1200,1000,201.5,97.8,103.8,6.0,46,-1.0,3.5,91,1,-0.2,"Ben Taylor, Brent Barnaky, Sean Corbin",,93,26,67,65,15,82,,75,67,57,53,78,1031233,51,70,68,3,0,,False,46,33,20,36,41,21,3,12463,30043001,201,3004300
58.21, Dirk Nowitzki,PF,DAL,@BKN,2A,7000,27.52,4.0,29.3,0.8,0.9,14.1,28.3,42.5,31.4,28.8,22.0,25.93,-0.4,21.66,6,0,500,800,199.0,101.0,98.0,-3.5,66,0.0,3.2,90,1,0.3,"Justin VanDuyne, Mark Lindsay, Tony Brothers",,75,26,82,97,14,81,,80,78,57,50,33,1031199,85,80,85,14,0,,False,21,71,7,22,62,14,3,12120,30042901,201,3004290
58.09, Miles Plumlee,C,MIL,PHI,  ,3700,13.12,4.2,19.8,2.3,1.3,0.8,15.4,30.0,12.0,9.8,,,3.5,,2,0,,200,196.0,103.5,92.5,-11.0,78,1.5,-2.7,23,3,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,86,51,51,24,5,58,,16,22,67,64,41,1031272,75,36,19,50,0,,False,40,20,40,25,29,44,3,12393,30043102,201,3004310
57.73, Stanley Johnson,SF,DET,@ATL,2A,3800,13.55,4.1,22.2,2.0,0.6,4.1,15.5,26.9,15.5,14.8,19.8,21.07,0.7,9.47,4,0,100,-500,201.5,97.8,103.8,6.0,46,-1.0,1.4,66,1,-0.2,"Ben Taylor, Brent Barnaky, Sean Corbin",,65,65,43,29,15,29,,34,54,62,62,92,1031223,51,36,41,32,0,,False,60,26,13,44,31,24,3,12073,30043001,201,3004300
